id,video_title,video_published_at,comment
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,zelinski will never win a war with russia Trump needs to just tell him give up some land or your finished for your whole country going to russia we the U S A need to not supply our munitions to him for a losing out come jut the facts
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Every American should negotiate with president trump and his lord Lucifer For president trump it is not helpful to move around the federal reserve only coming to the main point is important so by what percentage you want to slash the perchaseing power of every American saving You know you already increased the inflation significantly through tarrifs it is not important to hit the voter twice So let as negotiate instead of moving around the fed
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,A massive attack on Moscow sounds appropriate Tit for tat Ukraine take the gloves off It has been years and nothing is going to change You cannot negotiate with Hitler wannabe The Russian people might stand up against him if they themselves start to suffer
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,No way Russia wants peace If they have a true desire for some treaty there is no reason to attack This is a statement We are just messing with you Happy to pretend we are open to negotiations Of course I say this with a heavy heart for both Ukraine and for the innocent Russian soldiers caught in the crossfire because there are many Russian victims of this war as well
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Every American should negotiate with president trump and his lord Lucifer For president trump it is not helpful to move around the federal reserve only coming to the main point is important so by what percentage you want to slash the perchaseing power of every American saving You know you already increased the inflation significantly through tarrifs it is not important to hit the voter twice So let as negotiate instead of moving around the fed
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Every American should negotiate with president trump and his lord Lucifer For president trump it is not helpful to move around the federal reserve only coming to the main point is important so by what percentage you want to slash the perchaseing power of every American saving You know you already increased the inflation significantly through tarrifs it is not important to hit the voter twice So let as negotiate instead of moving around the fed
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Who cares about what Putin thinks about foreign troops on the ground in Ukraine NATO no fly zone over Ukraine NATO Peacekeepers in Ukraine are way overdue Leave your thoughts in the comment section below OH we are in the comment section just kidding LOL just kidding about the comments section
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Yeah Russia is ready for peace talks This is how we know Putin s true intentions
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,And TACO does NOTHING He s such a COWARD
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia Nazi regime
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,You know it s funny blame Trump This mite have never happened if a dementia patient wasnt the leader of the free world in
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Noo
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,News is supposed to be truth If you can t do that then shut up
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Very angry Two weeks Serious consequences TACO
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,You Biden supporters mock Trump over this You all must be suffering from dementia like leader Joe Biden was
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine is at full fault for this war they brought it all on themselves
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Only Putins bullshit and no End
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,SUGGESTION FOR PRIME MINISTER BENJAMIN NETANYAHU CHINA RUSSIA ALJAYEERA TV RADICAL JEHADIST TERRORIST S MOUTHPIECE ALJAYEERA TV IS MISLEADING MUSLIMS EUROPEANS CHINESE AND PUTIN UL HAMAS ALJAYEERA TV HERO ALJAYEERA TV DEMORALIZE PRESIDENT PUTIN ALJAYEERA TV ALJAYEERA TV BOMB KIND ATTENTION GOOGLE YOUTUBE ARABIC ENGLISH AIPAC BENJAMIN NETANYAHU PRESIDENT DONALD TRUMP ITAMAR BEN GVIR SMOTRICH SENATOR LINDSAY GRAHAM AMBASSADOR DANNY
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,The youngest one is yeeaarrss old But you blind media don t talk about thousands of infants murdered in Palestine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,If NATO and Ukraine didn t want a war with Russia they shouldn t have started one Now they have what they have
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,trumps silence today is deafening CONFIRMING TACO
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Only killed Shut up Talk about Israeli genocide of Gaza
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Putin is the Hitler of the st century Trump can go down in history like Roosevelt helping democratic countries fight the aggressor or he can go down in history like Chamberlain by signing peace on Hitler s terms and provoking him into further wars
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Let s go Russia
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine is going to unleash the Flamingo on Russia
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,After reading the trash of the few CNN followers that are left its easy to see why so many others have changed the channel
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Gaza Israel making genocide Western media baling
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Report on the Ukranian attacks too
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russian cannibals are killing Ukrainian civilians with rocket attacks and bombings and the idiot peacock doesn t care There is only one question how can US citizens tolerate pro Putin fascist Donnie Krasnov for so long How could they vote for a freak an immoral bastard obsessed with power money fame
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Stop sending weapons and money War will stop
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Dont blame TRUMP for this EU leaders opposed trump to give up russian speaking regions to russia now you need to deal with this You cannot defeat nuclear power
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,I think this is going pretty well for Ukraine the more Russia blows up the territory it wants the less value the territory will have Russia isn t bombing Ukraine they re bombing themselves Personally if I was Ukraine I would just terraform the entire region The world has a lot of trash it wants gone could make a lot of MONEY turning the land into a nuclear waste dump for other nations cleans up the oceans makes a profit angers the war machine for the price of
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Dont worry folks Europe is already scheduling another meeting to explore their feelings about it
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Nazi Zelenskyy attacked Nuclear and pit lakes in danger so that was ok
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,I think the Alaska meeting was to set a schedule so Russia could remove troops because Trump agreed to let North Korea NUKE the Ukrainian capital Trump has fired all Generals with any push back to his trader mentality He removed all heads of all military departments so his Russian scabs could infiltrate the US Government
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,October BIDEN S COSTLY POLICIES How Biden s Foreign Policy Failures Jeopardize Global Financial Security The reckless foreign policy pushed by the Biden Administration has weakened our standing and emboldened our enemies The botched Afghanistan withdrawal left over billion worth of taxpayer funded equipment munitions and military assets in the hands of the Taliban The White House chose to resume sending financial assistance to the Palestinian Authority resulting in over million going directly to Gaza and the West Bank The President s failed policies have created an economic and political environment in the Middle East that runs counter to America s strategic interests These conditions which currently are manifested by the horrific and barbaric war crimes being committed by the Hamas terrorists against Israel not only hurt our allies in faraway lands but they have a major impact on Americans right here at home How The Hamas Terrorist Attack Impacts Oil Prices The political and military destabilization in the Middle East due to Hamas terrorist attack on Israel will inevitably lead to spikes in oil prices Over the weekend Iranian officials admitted to aiding Hamas with training and resources celebrating the attacks on the Jewish State One of the likeliest retaliatory outcomes from the international community is to put in place a sanctions regime to severely restrict Iran s ability to sell oil Iran s largest commodity That disruption in the oil market will cause oil prices to spike just as the world saw in the immediate aftermath of Vladimir Putin s invasion of Ukraine Consumers will be feeling this at the pump as the price of oil already started to spike in light of Saturday s attack After the record breaking oil prices already witnessed under President Biden Americans know the price of oil effects the price of everything driving up the cost of transportation groceries and manufacturing Because of President Biden s disastrous domestic energy policies Americans are already being straddled by high gas prices over per gallon more today than the day President Biden took office HOUSE BUDGET COMMITTEE
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Oh yea before she even says the actual news we have to bash trump Can t forget that most important part
